rule_id,metric_value,label
RULE-001,63.85,0
RULE-001,76.4,0
RULE-001,37.56,0
RULE-001,28.48,0
RULE-001,23.3,0
RULE-001,43.49,0
RULE-001,27.54,0
RULE-001,37.52,0
RULE-001,36.04,0
RULE-001,33.64,0
RULE-001,55.48,1
RULE-001,38.03,0
RULE-001,30.55,0
RULE-001,12.69,0
RULE-001,15.94,0
RULE-001,39.54,0
RULE-001,40.68,0
RULE-001,52.99,0
RULE-001,44.5,0
RULE-001,20.12,0
RULE-001,62.48,1
RULE-001,44.14,0
RULE-001,6.64,0
RULE-001,18.46,0
RULE-001,34.22,0
RULE-001,39.03,0
RULE-001,45.07,0
RULE-001,28.78,0
RULE-001,42.77,0
RULE-001,41.37,0
RULE-001,18.58,0
RULE-001,6.52,0
RULE-001,25.25,0
RULE-001,19.6,0
RULE-001,25.58,0
RULE-001,37.92,0
RULE-002,5.15,0
RULE-002,16.45,0
RULE-002,17.67,0
RULE-002,24.41,0
RULE-002,91.41,1
RULE-002,45.25,0
RULE-002,0.0,0
RULE-002,23.56,0
RULE-002,16.09,0
RULE-002,72.46,1
RULE-002,19.4,0
RULE-002,35.29,0
RULE-002,0.0,0
RULE-002,29.84,0
RULE-002,28.82,0
RULE-002,27.98,0
RULE-002,2.65,0
RULE-002,94.29,1
RULE-002,0.0,0
RULE-002,8.74,0
RULE-002,22.9,0
RULE-002,9.2,0
RULE-002,5.5,0
RULE-002,47.03,0
RULE-002,24.69,0
RULE-002,11.06,0
RULE-002,7.74,0
RULE-002,43.32,0
RULE-002,29.84,0
RULE-002,31.22,0
RULE-002,15.01,0
RULE-002,33.37,0
RULE-002,18.98,0
RULE-002,9.98,0
RULE-002,47.06,0
RULE-002,20.57,0
RULE-002,30.84,0
RULE-002,0.0,0
RULE-002,45.43,0
RULE-002,45.97,0
RULE-002,35.74,0
RULE-002,0.0,0
RULE-002,11.48,0
RULE-002,16.81,0
RULE-002,0.56,0
RULE-002,0.0,0
RULE-002,16.1,0
RULE-002,60.12,0
RULE-002,22.26,0
RULE-002,23.79,0
RULE-002,20.65,0
RULE-002,5.02,0
RULE-002,41.21,0
RULE-002,30.53,0
RULE-002,25.82,0
RULE-002,35.2,0
RULE-002,4.36,0
RULE-002,12.96,0
RULE-002,20.69,0
RULE-002,18.15,0
RULE-002,14.73,0
RULE-002,24.88,0
RULE-002,63.48,0
RULE-002,22.96,0
RULE-002,38.61,0
RULE-002,40.05,0
RULE-002,19.24,0
RULE-002,46.08,0
RULE-002,30.79,0
RULE-002,17.26,0
RULE-002,19.1,0
RULE-002,11.57,0
RULE-002,41.18,0
RULE-002,22.91,0
RULE-002,21.85,0
RULE-002,20.79,0
RULE-002,39.67,0
RULE-002,21.53,0
RULE-002,3.36,0
RULE-002,40.34,0
RULE-002,29.22,0
RULE-002,16.82,0
RULE-002,56.87,0
RULE-002,60.55,0
RULE-002,46.17,0
RULE-002,24.03,0
RULE-002,16.37,0
RULE-002,16.11,0
RULE-002,27.17,0
RULE-002,17.48,0
RULE-002,9.33,0
RULE-002,14.3,0
RULE-002,31.09,0
RULE-002,32.81,0
RULE-002,4.9,0
RULE-002,9.79,0
RULE-002,36.45,0
RULE-002,3.44,0
RULE-002,0.0,0
RULE-002,21.18,0
RULE-002,55.0,0
RULE-002,0.0,0
RULE-002,1.09,0
RULE-002,22.84,0
RULE-002,60.33,0
RULE-002,19.68,0
RULE-002,8.77,0
RULE-002,16.37,0
RULE-002,49.38,0
RULE-002,64.16,1
RULE-002,22.43,0
RULE-002,27.38,0
RULE-002,0.06,0
RULE-002,21.84,0
RULE-002,20.79,0
RULE-002,16.39,0
RULE-002,20.4,0
RULE-002,36.5,0
RULE-002,29.94,0
RULE-002,4.07,0
RULE-002,35.16,0
RULE-002,1.72,0
RULE-002,18.86,0
RULE-002,0.0,0
RULE-002,6.51,0
RULE-002,29.89,0
RULE-002,21.4,0
RULE-002,0.0,0
RULE-002,19.89,0
RULE-002,13.56,0
RULE-002,28.1,0
RULE-002,0.0,0
RULE-002,25.27,0
RULE-002,10.24,0
RULE-002,51.61,0
RULE-002,28.16,0
RULE-002,17.82,0
RULE-002,2.19,0
RULE-002,10.65,0
RULE-002,37.43,0
RULE-002,22.54,0
RULE-002,30.31,0
RULE-002,25.39,0
RULE-002,41.88,0
RULE-002,23.41,0
RULE-002,41.03,0
RULE-002,51.75,0
RULE-002,9.41,0
RULE-002,21.8,0
RULE-002,5.96,0
RULE-002,20.4,0
RULE-002,10.15,0
RULE-002,0.0,0
RULE-002,22.34,0
RULE-002,62.63,0
RULE-002,18.11,0
RULE-002,16.5,0
RULE-002,53.34,0
RULE-002,33.59,0
RULE-002,23.33,0
RULE-002,9.84,0
RULE-002,10.21,0
RULE-002,24.3,0
RULE-002,12.24,0
RULE-002,22.84,0
RULE-002,24.61,0
RULE-002,5.18,0
RULE-002,48.2,0
RULE-002,46.44,0
RULE-002,23.0,0
RULE-002,38.55,0
RULE-002,34.85,0
RULE-002,73.96,0
RULE-002,43.01,0
RULE-002,53.13,0
RULE-002,6.42,0
RULE-002,0.0,0
RULE-002,54.23,0
RULE-002,42.79,0
RULE-002,45.05,0
RULE-002,0.0,0
RULE-002,39.35,0
RULE-002,11.26,0
RULE-002,49.43,0
RULE-002,17.45,0
RULE-002,34.5,0
RULE-002,26.79,0
RULE-002,1.74,0
RULE-002,6.65,0
RULE-002,26.28,0
RULE-002,26.44,0
RULE-002,36.17,0
RULE-002,36.28,0
RULE-002,43.36,0
RULE-002,52.53,0
RULE-002,30.49,0
RULE-002,22.96,0
RULE-002,37.94,0
RULE-002,19.63,0
RULE-002,121.3,1
RULE-002,0.0,0
RULE-002,30.72,0
RULE-002,25.73,0
RULE-002,63.62,1
RULE-002,31.29,0
RULE-002,21.85,0
RULE-002,6.9,0
RULE-002,5.81,0
RULE-002,24.09,0
RULE-002,19.65,0
RULE-002,14.83,0
RULE-002,25.74,0
RULE-002,20.45,0
RULE-002,26.95,0
RULE-002,0.0,0
RULE-002,9.35,0
RULE-002,67.93,1
RULE-002,13.7,0
RULE-002,16.54,0
RULE-002,104.9,1
RULE-002,23.14,0
RULE-002,36.3,0
RULE-002,34.93,0
RULE-002,27.68,0
RULE-002,37.57,0
RULE-002,9.7,0
RULE-002,36.34,0
RULE-002,0.0,0
RULE-002,4.9,0
RULE-002,17.65,0
RULE-002,15.01,0
RULE-002,29.35,0
RULE-002,45.04,0
RULE-002,5.69,0
RULE-002,0.0,0
RULE-002,17.72,0
RULE-002,41.9,0
RULE-002,36.7,0
RULE-002,27.54,0
RULE-002,20.06,0
RULE-002,39.24,0
RULE-002,0.0,0
RULE-002,28.45,0
RULE-002,14.47,0
RULE-002,11.22,0
RULE-002,38.11,1
RULE-002,42.48,0
RULE-002,16.05,0
RULE-002,56.08,0
RULE-002,20.27,0
RULE-002,15.77,0
RULE-002,23.21,0
RULE-002,22.2,0
RULE-002,22.69,0
RULE-002,40.3,0
RULE-002,41.56,0
RULE-002,21.27,0
RULE-002,25.83,0
RULE-002,27.56,0
RULE-002,0.0,0
RULE-002,0.0,0
RULE-002,50.29,0
RULE-002,19.99,0
RULE-002,31.08,0
RULE-002,33.47,0
RULE-002,0.0,0
RULE-002,47.16,0
RULE-002,17.94,0
RULE-002,26.39,0
RULE-002,44.03,0
RULE-002,19.61,0
RULE-002,14.97,0
RULE-002,38.07,0
RULE-002,17.68,0
RULE-002,44.28,0
RULE-002,27.22,0
RULE-002,26.58,0
RULE-002,43.31,0
RULE-002,22.44,0
RULE-002,10.88,0
RULE-002,28.02,0
RULE-002,18.19,0
RULE-002,36.09,0
RULE-002,11.3,0
RULE-002,34.12,0
RULE-002,27.93,0
RULE-002,52.19,1
RULE-002,40.03,0
RULE-002,7.03,0
RULE-002,23.47,0
RULE-002,0.0,0
RULE-002,26.94,0
RULE-002,26.09,0
RULE-002,28.18,0
RULE-002,6.14,0
RULE-002,58.92,0
RULE-002,4.19,0
RULE-002,41.28,0
RULE-002,40.88,0
RULE-002,34.77,0
RULE-002,60.67,0
RULE-002,30.26,0
RULE-002,26.9,0
RULE-002,29.02,0
RULE-002,14.36,0
RULE-002,0.0,0
RULE-002,20.44,0
RULE-002,34.46,0
RULE-002,27.78,0
RULE-002,14.9,0
RULE-002,16.21,0
RULE-002,45.66,0
RULE-002,32.55,0
RULE-002,24.38,0
RULE-002,30.5,0
RULE-002,11.25,0
RULE-002,19.04,0
RULE-002,16.8,0
RULE-002,34.46,0
RULE-002,12.56,0
RULE-002,11.49,0
RULE-002,25.31,0
RULE-002,23.12,0
RULE-002,0.0,0
RULE-002,0.0,0
RULE-002,11.73,0
RULE-002,38.91,0
RULE-002,0.0,0
RULE-002,35.08,0
RULE-002,9.17,0
RULE-002,53.47,0
RULE-002,39.39,0
RULE-002,46.31,0
RULE-002,5.8,0
RULE-002,42.57,0
RULE-002,41.43,0
RULE-002,51.72,0
RULE-002,17.67,0
RULE-002,40.02,0
RULE-002,21.52,0
RULE-002,29.08,0
RULE-002,12.01,0
RULE-002,37.4,0
RULE-002,29.33,0
RULE-002,19.85,0
RULE-002,40.44,0
RULE-002,8.72,0
RULE-002,9.06,0
RULE-002,35.63,0
RULE-002,40.05,0
RULE-002,41.3,0
RULE-002,13.34,0
RULE-002,8.32,0
RULE-002,19.49,0
RULE-002,0.73,0
RULE-002,73.98,1
RULE-002,36.48,0
RULE-002,40.18,0
RULE-002,83.13,1
RULE-002,13.51,0
RULE-002,53.07,0
RULE-002,55.54,1
RULE-002,18.5,0
RULE-002,35.17,0
RULE-002,49.35,0
RULE-002,41.64,0
RULE-002,0.0,0
RULE-002,33.36,0
RULE-002,16.42,0
RULE-002,14.52,0
RULE-002,21.23,0
RULE-002,0.0,0
RULE-002,13.32,0
RULE-002,21.88,0
RULE-002,43.55,0
RULE-002,46.54,0
RULE-002,82.74,1
RULE-002,51.4,0
RULE-002,0.0,0
RULE-002,32.55,0
RULE-002,31.33,0
RULE-002,5.63,0
RULE-002,38.1,0
RULE-002,25.76,0
RULE-002,37.54,0
RULE-002,7.17,0
RULE-002,43.96,0
RULE-002,6.25,0
RULE-002,15.49,0
RULE-002,29.09,0
RULE-002,37.33,0
RULE-002,4.54,0
RULE-002,20.05,0
RULE-002,24.54,0
RULE-002,58.32,0
RULE-002,24.77,0
RULE-002,35.09,0
RULE-002,23.44,0
RULE-002,45.48,0
RULE-002,18.02,0
RULE-002,15.63,0
RULE-002,32.81,0
RULE-002,30.1,0
RULE-002,8.27,0
RULE-002,6.51,0
RULE-002,0.0,0
RULE-002,12.25,0
RULE-002,14.18,0
RULE-002,45.84,0
RULE-002,21.1,0
RULE-002,14.53,0
RULE-002,0.0,0
RULE-002,26.15,0
RULE-002,0.0,0
RULE-002,3.57,0
RULE-002,8.82,0
RULE-002,0.0,0
RULE-002,0.0,0
RULE-002,19.48,0
RULE-002,25.58,0
RULE-002,32.38,0
RULE-002,46.98,0
RULE-002,30.44,0
RULE-002,0.0,0
RULE-002,40.26,0
RULE-002,0.0,0
RULE-002,29.7,0
RULE-002,27.65,0
RULE-002,23.62,0
RULE-002,12.54,0
RULE-002,35.61,0
RULE-002,30.84,0
RULE-002,26.22,0
RULE-002,8.7,0
RULE-002,33.61,0
RULE-002,8.12,0
RULE-002,28.62,0
RULE-002,20.66,0
RULE-002,33.45,0
RULE-002,11.07,0
RULE-002,28.14,0
RULE-002,15.82,0
RULE-002,0.0,0
RULE-002,7.92,0
RULE-002,16.78,0
RULE-002,0.0,0
RULE-002,32.96,0
RULE-002,92.53,1
RULE-002,23.48,0
RULE-002,12.99,0
RULE-002,23.38,0
RULE-002,15.87,0
RULE-002,0.0,0
RULE-002,46.69,0
RULE-002,76.86,1
RULE-002,86.82,1
RULE-002,28.03,0
RULE-002,13.68,0
RULE-002,22.97,0
RULE-002,47.64,0
RULE-002,6.76,0
RULE-002,37.18,0
RULE-002,18.79,0
RULE-002,35.57,0
RULE-002,5.06,0
RULE-002,51.58,0
RULE-002,35.2,0
RULE-002,13.93,0
RULE-002,37.09,0
RULE-002,14.71,0
RULE-002,40.65,0
RULE-002,42.1,0
RULE-002,7.11,0
RULE-002,89.4,1
RULE-002,22.06,0
RULE-002,42.76,0
RULE-002,10.42,0
RULE-002,51.96,1
RULE-002,9.09,0
RULE-002,30.68,0
RULE-002,37.03,0
RULE-002,43.22,0
RULE-002,10.23,0
RULE-002,2.54,0
RULE-002,42.61,0
RULE-002,45.9,0
RULE-002,28.66,0
RULE-002,28.15,0
RULE-002,26.71,0
RULE-002,34.79,0
RULE-002,18.89,0
RULE-002,59.03,1
RULE-002,32.66,0
RULE-002,59.05,0
RULE-002,55.33,1
RULE-002,0.0,0
RULE-002,26.94,0
RULE-002,28.44,0
RULE-002,32.78,0
RULE-002,30.17,0
RULE-002,17.64,0
RULE-002,40.09,0
RULE-002,35.77,0
RULE-002,26.07,0
RULE-002,22.27,0
RULE-002,15.58,0
RULE-002,37.04,0
RULE-002,3.67,0
RULE-002,1.95,0
RULE-002,31.38,0
RULE-002,26.86,0
RULE-002,13.36,0
RULE-002,20.6,0
RULE-002,38.59,0
RULE-002,5.66,0
RULE-002,0.0,0
RULE-002,58.81,0
RULE-002,36.7,0
RULE-002,0.0,0
RULE-002,7.08,0
RULE-002,11.7,0
RULE-002,82.42,1
RULE-002,45.77,0
RULE-002,0.0,0
RULE-002,35.41,0
RULE-002,33.62,0
RULE-002,12.87,0
RULE-002,46.0,0
RULE-002,4.31,0
RULE-002,13.13,0
RULE-002,12.43,0
RULE-002,39.5,0
RULE-002,16.35,0
RULE-002,12.4,0
RULE-002,0.0,0
RULE-002,43.23,0
RULE-002,44.64,0
RULE-002,30.59,0
RULE-002,42.26,0
RULE-002,0.0,0
RULE-002,25.24,0
RULE-002,65.54,0
RULE-002,12.58,0
RULE-002,9.92,0
RULE-002,28.36,0
RULE-002,6.07,0
RULE-002,36.71,0
RULE-002,35.65,0
RULE-002,5.21,0
RULE-002,82.78,1
RULE-002,4.98,0
RULE-002,9.11,0
RULE-002,29.24,0
RULE-002,46.02,0
RULE-002,33.6,0
RULE-002,26.63,0
RULE-002,9.43,0
RULE-002,10.28,0
RULE-002,43.36,0
RULE-002,40.7,0
RULE-002,42.87,0
RULE-002,0.0,0
RULE-002,21.32,0
RULE-002,18.06,0
RULE-002,17.44,0
RULE-002,0.0,0
RULE-002,37.05,0
RULE-002,57.24,0
RULE-002,27.82,0
RULE-002,0.0,0
RULE-002,50.38,0
RULE-002,9.08,0
RULE-002,0.23,0
RULE-002,30.03,0
RULE-002,2.92,0
RULE-002,22.93,0
RULE-002,32.62,0
RULE-002,7.04,0
RULE-002,32.17,0
RULE-002,41.85,0
RULE-002,6.15,0
RULE-002,37.01,0
RULE-002,0.0,0
RULE-002,52.66,0
RULE-002,16.64,0
RULE-002,63.93,0
RULE-002,33.94,0
RULE-002,35.18,0
RULE-002,15.18,0
RULE-002,46.74,0
RULE-002,43.8,0
RULE-002,13.77,0
RULE-002,19.03,0
RULE-002,37.18,0
RULE-002,0.0,0
RULE-002,0.0,0
RULE-002,19.27,0
RULE-002,29.98,0
RULE-002,1.14,0
RULE-002,12.49,0
RULE-003,27.85,0
RULE-003,23.84,0
RULE-003,30.09,0
RULE-003,43.9,0
RULE-003,25.62,0
RULE-003,57.03,0
RULE-003,57.07,0
RULE-003,51.0,0
RULE-003,31.78,0
RULE-003,13.3,0
RULE-003,36.47,0
RULE-003,20.82,0
RULE-003,3.86,0
RULE-003,57.33,0
RULE-003,30.39,0
RULE-003,31.92,0
RULE-003,38.61,0
RULE-003,2.7,0
RULE-003,26.56,0
RULE-003,11.73,0
RULE-003,11.85,0
RULE-003,16.87,0
RULE-003,42.81,0
RULE-003,53.3,0
RULE-003,18.04,0
RULE-003,31.43,0
RULE-003,46.43,0
RULE-003,47.33,0
RULE-003,30.51,0
RULE-003,24.21,0
RULE-003,66.06,0
RULE-003,43.75,0
RULE-003,13.01,0
RULE-003,33.88,0
RULE-003,28.3,0
RULE-003,42.42,0
RULE-003,17.02,0
RULE-003,32.2,0
RULE-003,34.6,0
RULE-003,43.02,0
RULE-003,37.69,0
RULE-003,57.51,0
RULE-003,51.76,0
RULE-003,37.62,1
RULE-003,1.8,0
RULE-003,43.69,0
RULE-003,54.88,0
RULE-003,26.85,0
RULE-003,46.77,0
RULE-003,27.65,0
RULE-003,56.58,0
RULE-003,17.84,0
RULE-003,28.44,0
RULE-003,34.23,0
RULE-003,0.0,0
RULE-003,29.5,0
RULE-003,30.93,0
RULE-003,32.28,0
RULE-003,37.18,0
RULE-003,2.75,0
RULE-003,9.79,0
RULE-003,27.17,0
RULE-003,11.0,0
RULE-003,4.15,0
RULE-003,19.56,0
RULE-003,36.15,0
RULE-003,38.01,0
RULE-003,14.11,0
RULE-003,31.89,0
RULE-003,47.69,0
RULE-003,55.22,0
RULE-003,35.11,0
RULE-003,14.0,0
RULE-003,15.5,0
RULE-003,63.89,0
RULE-003,48.0,0
RULE-003,30.67,0
RULE-003,38.82,0
RULE-003,15.11,0
RULE-003,46.34,0
RULE-003,42.58,0
RULE-003,44.1,0
RULE-003,40.89,0
RULE-003,30.62,0
RULE-003,39.54,0
RULE-003,9.21,0
RULE-003,14.53,0
RULE-003,26.35,0
RULE-003,60.35,1
RULE-003,21.99,0
RULE-003,32.36,0
RULE-003,0.0,0
RULE-003,21.67,0
RULE-003,18.31,0
RULE-003,37.76,0
RULE-003,24.14,0
RULE-003,50.42,0
RULE-003,9.05,0
RULE-003,14.15,0
RULE-003,37.32,0
RULE-003,52.56,0
RULE-003,46.79,0
RULE-003,48.02,0
RULE-003,48.65,0
RULE-003,43.42,0
RULE-003,24.94,0
RULE-003,25.84,0
RULE-003,51.55,0
RULE-003,26.23,0
RULE-003,90.42,1
RULE-003,37.13,0
RULE-003,57.15,0
RULE-003,49.06,0
RULE-003,51.09,0
RULE-003,24.55,0
RULE-003,42.73,0
RULE-003,9.93,0
RULE-003,14.66,0
RULE-003,21.22,0
RULE-003,29.87,0
RULE-003,35.32,0
RULE-003,34.05,0
RULE-003,19.28,0
RULE-003,25.12,0
RULE-003,14.74,0
RULE-003,26.67,0
RULE-003,34.99,0
RULE-003,18.44,0
RULE-003,31.39,0
RULE-003,20.23,0
RULE-003,18.46,0
RULE-003,43.51,0
RULE-003,39.97,0
RULE-003,13.13,0
RULE-003,23.74,0
RULE-003,35.86,0
RULE-003,56.9,0
RULE-003,27.74,0
RULE-003,36.12,0
RULE-003,49.88,0
RULE-003,42.64,0
RULE-003,35.45,0
RULE-003,16.34,0
RULE-003,35.87,0
RULE-003,22.11,0
RULE-003,53.81,0
RULE-003,38.73,0
RULE-003,22.52,0
RULE-003,24.5,0
RULE-003,20.84,0
RULE-003,18.08,0
RULE-003,31.17,0
RULE-003,14.37,0
RULE-003,57.01,0
RULE-003,18.54,0
RULE-003,21.83,0
RULE-003,51.95,0
RULE-003,42.83,0
RULE-003,17.12,0
RULE-003,51.03,0
RULE-003,41.77,0
RULE-003,10.31,0
RULE-003,34.9,0
RULE-003,41.41,0
RULE-003,94.82,1
RULE-003,38.0,0
RULE-003,51.84,0
RULE-003,37.52,0
RULE-003,48.94,0
RULE-003,67.23,0
RULE-003,56.68,0
RULE-003,35.53,0
RULE-003,46.9,0
RULE-003,41.19,0
RULE-003,46.36,0
RULE-003,57.74,0
RULE-003,36.82,0
RULE-003,24.04,0
RULE-003,30.47,0
RULE-003,19.03,0
RULE-003,34.6,0
RULE-003,47.53,0
RULE-003,44.11,0
RULE-003,18.86,0
RULE-003,46.86,0
RULE-003,42.5,0
RULE-003,36.49,0
RULE-003,15.21,0
RULE-003,46.77,0
RULE-003,47.75,0
RULE-003,36.12,0
RULE-003,11.07,0
RULE-003,50.62,0
RULE-003,37.72,0
RULE-003,36.36,0
RULE-003,18.33,0
RULE-003,34.4,0
RULE-003,9.39,0
RULE-003,21.81,0
RULE-003,34.29,0
RULE-003,43.8,0
RULE-003,21.86,0
RULE-003,37.58,0
RULE-003,13.43,0
RULE-003,62.75,1
RULE-003,13.65,0
RULE-003,45.09,0
RULE-003,50.87,0
RULE-003,19.9,0
RULE-003,39.38,0
RULE-003,33.2,0
RULE-003,17.09,0
RULE-003,19.51,0
RULE-003,46.73,0
RULE-003,19.49,0
RULE-003,52.34,0
RULE-003,19.15,0
RULE-003,11.56,0
RULE-003,38.24,0
RULE-003,41.65,0
RULE-003,10.49,0
RULE-003,25.4,0
RULE-003,34.23,0
RULE-003,32.37,0
RULE-003,47.17,0
RULE-003,25.44,0
RULE-003,36.39,0
RULE-003,34.73,0
RULE-003,18.85,0
RULE-003,20.65,0
RULE-003,59.14,0
RULE-003,23.33,0
RULE-003,39.32,0
RULE-003,53.84,0
RULE-003,52.73,0
RULE-003,37.0,0
RULE-003,34.7,0
RULE-003,36.3,0
RULE-003,103.98,1
RULE-003,75.6,0
RULE-003,16.81,0
RULE-003,45.02,0
RULE-003,38.69,0
RULE-003,35.46,0
RULE-003,44.76,0
RULE-003,25.58,0
RULE-003,24.9,0
RULE-003,26.54,0
RULE-003,31.63,0
RULE-003,48.15,0
RULE-003,22.64,0
RULE-003,67.99,0
RULE-003,52.45,0
RULE-003,13.24,0
RULE-003,51.75,0
RULE-003,28.59,0
RULE-003,48.99,0
RULE-003,28.66,0
RULE-003,40.12,0
RULE-003,34.0,0
RULE-003,55.45,0
RULE-003,31.88,0
RULE-003,50.25,0
RULE-003,70.74,1
RULE-003,32.78,0
RULE-003,39.4,0
RULE-003,63.83,0
RULE-003,48.82,0
RULE-003,42.15,0
RULE-003,25.32,0
RULE-003,47.73,0
RULE-003,23.17,0
RULE-003,39.89,0
RULE-003,25.32,0
RULE-003,26.23,0
RULE-003,26.73,0
RULE-003,22.67,0
RULE-003,12.76,0
RULE-003,28.41,0
RULE-003,31.56,0
RULE-003,0.0,0
RULE-003,34.83,0
RULE-003,0.0,0
RULE-003,35.23,0
RULE-003,36.17,0
RULE-003,52.25,0
RULE-003,14.0,0
RULE-003,35.27,0
RULE-003,29.06,0
RULE-003,24.07,0
RULE-003,10.29,0
RULE-003,81.53,1
RULE-003,20.98,0
RULE-003,26.16,0
RULE-003,22.09,0
RULE-003,29.36,0
RULE-003,20.87,0
RULE-003,45.99,0
RULE-003,12.06,0
RULE-003,54.07,0
RULE-003,46.18,0
RULE-003,47.26,0
RULE-003,31.32,0
RULE-003,43.72,0
RULE-003,56.01,0
RULE-003,63.08,0
RULE-003,40.64,0
RULE-003,48.66,0
RULE-003,8.68,0
RULE-003,30.13,0
RULE-003,14.58,0
RULE-003,25.25,0
RULE-003,58.51,0
RULE-003,42.93,0
RULE-003,19.72,0
RULE-003,36.94,0
RULE-003,43.34,0
RULE-003,70.93,1
RULE-003,58.86,0
RULE-003,3.93,0
RULE-003,27.16,0
RULE-003,25.16,0
RULE-003,24.59,0
RULE-003,17.21,0
RULE-003,23.59,0
RULE-003,41.16,0
RULE-003,46.32,0
RULE-003,56.59,0
RULE-003,6.21,0
RULE-003,19.91,0
RULE-003,34.51,0
RULE-003,45.8,0
RULE-003,25.31,0
RULE-003,23.21,0
RULE-003,19.57,0
RULE-003,47.96,0
RULE-003,34.03,0
RULE-003,35.7,0
RULE-003,54.59,0
RULE-003,24.11,0
RULE-003,37.09,0
RULE-003,36.02,0
RULE-003,47.73,0
RULE-003,35.22,0
RULE-003,32.02,0
RULE-003,41.48,0
RULE-003,28.55,0
RULE-003,43.34,0
RULE-003,52.33,0
RULE-003,97.01,1
RULE-003,41.29,0
RULE-003,22.39,0
RULE-003,21.03,0
RULE-003,29.66,0
RULE-003,29.66,0
RULE-003,23.77,0
RULE-003,19.89,0
RULE-003,18.01,0
RULE-003,27.59,0
RULE-003,45.72,0
RULE-003,19.22,0
RULE-003,37.87,0
RULE-003,60.53,0
RULE-003,32.73,0
RULE-003,30.79,0
RULE-003,33.09,0
RULE-003,30.68,0
RULE-003,33.0,0
RULE-003,32.92,0
RULE-003,34.52,0
RULE-003,18.63,0
RULE-003,27.08,0
RULE-003,21.35,0
RULE-003,42.14,0
RULE-003,34.4,0
RULE-003,58.4,0
RULE-003,27.76,0
RULE-003,21.35,0
RULE-003,7.38,0
RULE-003,48.15,0
RULE-003,19.02,0
RULE-003,16.8,0
RULE-003,33.85,0
RULE-003,35.48,0
RULE-003,35.46,0
RULE-003,39.18,0
RULE-003,31.13,0
RULE-003,21.8,0
RULE-003,25.57,0
RULE-003,43.67,0
RULE-003,6.6,0
RULE-003,38.77,0
RULE-003,37.61,0
RULE-003,31.17,0
RULE-003,22.99,0
RULE-003,34.55,0
RULE-003,36.35,0
RULE-003,25.9,0
RULE-003,34.89,0
RULE-003,16.48,0
RULE-003,7.5,0
RULE-003,39.04,0
RULE-003,10.15,0
RULE-003,36.6,0
RULE-003,29.65,0
RULE-003,29.49,0
RULE-003,32.26,0
RULE-003,54.3,0
RULE-003,39.66,0
RULE-003,24.69,0
RULE-003,28.58,0
RULE-003,40.88,0
RULE-003,33.2,0
RULE-003,30.74,0
RULE-003,12.57,0
RULE-003,35.86,0
RULE-003,36.34,0
RULE-003,38.25,0
RULE-003,53.91,0
RULE-003,32.31,0
RULE-003,24.64,0
RULE-003,7.15,0
RULE-003,59.22,0
RULE-003,29.64,0
RULE-003,23.52,0
RULE-003,36.43,0
RULE-003,54.17,0
RULE-003,56.97,0
RULE-003,26.22,0
RULE-003,55.18,0
RULE-003,18.56,0
RULE-003,52.8,0
RULE-003,49.25,0
RULE-003,22.86,0
RULE-003,29.36,0
RULE-003,44.06,0
RULE-003,66.22,1
RULE-003,21.44,0
RULE-003,92.07,1
RULE-003,12.21,0
RULE-003,22.45,0
RULE-003,16.92,0
RULE-003,13.54,0
RULE-003,33.0,0
RULE-003,28.07,0
RULE-003,27.04,0
RULE-003,36.78,0
RULE-003,25.85,0
RULE-003,25.84,0
RULE-003,33.34,0
RULE-003,22.6,0
RULE-003,17.23,0
RULE-003,18.92,0
RULE-003,48.09,0
RULE-003,37.22,0
RULE-003,49.72,0
RULE-003,34.4,0
RULE-003,27.63,0
RULE-003,20.16,0
RULE-003,40.03,0
RULE-003,32.28,0
RULE-003,37.05,0
RULE-003,68.89,0
RULE-003,19.58,0
RULE-003,23.09,0
RULE-003,30.77,0
RULE-003,26.0,0
RULE-003,25.98,0
RULE-003,49.73,0
RULE-003,46.0,0
RULE-003,16.8,0
RULE-003,5.71,0
RULE-003,21.52,0
RULE-003,40.67,0
RULE-003,19.5,0
RULE-003,37.65,0
RULE-003,26.11,0
RULE-003,45.73,0
RULE-003,29.58,0
RULE-003,12.22,0
RULE-003,36.11,0
RULE-003,0.0,0
RULE-003,18.3,0
RULE-003,37.64,0
RULE-003,17.64,0
RULE-003,22.36,0
RULE-003,29.37,0
RULE-003,42.9,0
RULE-003,85.9,1
RULE-003,11.88,0
RULE-003,0.32,0
RULE-003,20.74,0
RULE-003,27.62,0
RULE-003,39.22,0
RULE-003,35.66,0
RULE-003,60.18,0
RULE-003,54.14,0
RULE-003,20.55,0
RULE-003,45.89,0
RULE-003,57.75,0
RULE-003,49.74,0
RULE-003,21.55,0
RULE-003,27.28,0
RULE-003,29.89,0
RULE-003,16.6,0
RULE-003,55.49,0
RULE-003,40.13,0
RULE-003,24.79,0
RULE-003,58.88,0
RULE-003,34.59,0
RULE-003,50.94,0
RULE-003,37.54,0
RULE-003,33.6,0
RULE-003,37.5,0
RULE-003,13.53,0
RULE-003,39.53,0
RULE-003,28.96,0
RULE-003,47.4,0
RULE-003,28.37,0
RULE-003,30.62,0
RULE-003,6.61,0
RULE-003,32.41,0
RULE-003,16.4,0
RULE-003,26.34,0
RULE-003,14.29,0
RULE-003,16.26,0
RULE-003,34.95,0
RULE-003,19.52,0
RULE-003,25.21,0
